IIIF_Prent,Onderdeel,Onderdeel_AAT,Titel_Fabel,Aap,Ezel,Kip,Slang,Vos,Objecttype,Objecttype_AAT,Afmeting_optioneel,Kunstenaar1_VN,Kunstenaar1_AN,Kunstenaar1_AR,Kunstenaar1_RL,Kunstenaar2_VN,Kunstenaar2_AN,Kunstenaar2_AR,Kunstenaar2_RL,c:loi,c:loi (convoluut),o:loi,Korte titel,Pagina,Maker1_VN,Maker1_AN,Maker1_AR,Maker1_RL,Maker2_VN,Maker2_AN,Maker2_AR,Maker2_RL,Maker3_VN,Maker3_AN,Maker3_AR,Maker3_RL,Plaats_Uitgave,Datering,Manifest,Plaatskenmerk,PermalinkAnet_Boek
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000195/540,416,971,846/max/0/default.jpg",Figuur (illustratie),300188975,Les Obseques de la Lionne,,,,,1,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,82,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000199/1619,382,957,828/max/0/default.jpg",Figuur (illustratie),300188975,L'Ane & le Chien,,1,,,,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,91,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000204/1615,393,976,855/max/0/default.jpg",Figuur (illustratie),300188975,Le Faucon & le Chapon,,,1,,,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,101,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000219/1611,442,948,828/max/0/default.jpg",Figuur (illustratie),300188975,Le Singe & le Leopard,1,,,,,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,127,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000231/539,401,966,827/max/0/default.jpg",Figuur (illustratie),300188975,Le Chat & le Renard,,,,,1,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,150,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000234/540,428,994,829/max/0/default.jpg",Figuur (illustratie),300188975,"Le Singe , & le Chat",1,,,,,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,156,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000240/630,403,925,839/max/0/default.jpg",Figuur (illustratie),300188975,"Les deux Rats , le Renard , & l'Oeuf",,,,,1,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,168,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000249/610,430,950,842/max/0/default.jpg",Figuur (illustratie),300188975,La Perdrix & les Coqs,,,2,,,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,186,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000260/1654,423,920,838/max/0/default.jpg",Figuur (illustratie),300188975,Le Lion,,,,,1,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,209,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000263/584,457,922,824/max/0/default.jpg",Figuur (illustratie),300188975,"Le Fermier , le Chien , & le Renard",,,7,,,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,214,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000265/1679,412,928,858/max/0/default.jpg",Figuur (illustratie),300188975,"Le Lion , le Singe , & les deux Anes",1,2,,,,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,219,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000279/596,458,969,801/max/0/default.jpg",Figuur (illustratie),300188975,Du Thesauriseur & du Singe,1,,,,,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,8,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000286/581,465,971,822/max/0/default.jpg",Figuur (illustratie),300188975,Le Loup & le Renard,,,,,2,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,22,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000292/582,493,953,816/max/0/default.jpg",Figuur (illustratie),300188975,"Le Renard , les Moûches , & le Herisson",,,,,1,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,34,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000297/1625,448,936,836/max/0/default.jpg",Figuur (illustratie),300188975,"Le Renard , le Loup , & le Cheval",,,,,1,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,45,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000298/1640,465,953,824/max/0/default.jpg",Figuur (illustratie),300188975,Le Renard & les Poulets d'Inde,,,,,1,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,47,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000299/1623,438,972,817/max/0/default.jpg",Figuur (illustratie),300188975,Le Singe,1,,,,,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,49,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000301/1662,483,958,825/max/0/default.jpg",Figuur (illustratie),300188975,L'Elephant & le Singe de Jupiter,1,,,,,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,53,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/canvas/00000303/1660,429,935,824/max/0/default.jpg",Figuur (illustratie),300188975,Le Renard Anglois,,,,,1,Diepdruk,300041338,,B. [Bernard],Picart,a::920.11934:1.3,Illustrator,Hyacinthe,Rigault [Rigaud],a::920.70494:1.2,Illustrator,c:lvd:13223500,,o:lvd:3361312,Fables choisies. Mises en vers,57,[Jean],"Fontaine, de la",a::920.268:1.12,Auteur,Jean-Baptiste,Rousseau,a::920.63622:1,Medewerker,Zacharie [Zacharias II],Chatelain,a::06.2758:1.1,Uitgever,Amsterdam,1727-1728,https://anet.be/iiif/5cf40666d4d727bc96a63a991e23fe2f22a434f0/manifest,MAG-P 11.1273,"https://anet.be/record/opacuantwerpen/c:lvd:13223500/N
"
"https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/canvas/00000042/618,511,624,469/max/0/default.jpg",Figuur (illustratie),300188975,The carpenter and the ape,1,,,,,Hoogdruk,300041391,,Jan,Punt,a::920.1548:1,Illustrator,Reinier,Vinkeles,a::920.4891:1,Illustrator,c:lvd:13223566,,o:lvd:3361444,The fables of Pilpay,64,[Bidpaï],Bilpay,a::920.236685:1.1,Twijfel. aut.,[Vishnu],[Sharma],a::920.129639:1,Twijfel. aut.,J.,Booker,a::06.7655:1.1,Uitgever,London [Londen],1818,https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/manifest,MAG-P 12.2016,"https://anet.be/record/opacuantwerpen/c:lvd:13223566/N
"
"https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/canvas/00000048/593,505,618,463/max/0/default.jpg",Figuur (illustratie),300188975,The fox and the hen,,,1,,1,Hoogdruk,300041391,,Jan,Punt,a::920.1548:1,Illustrator,Reinier,Vinkeles,a::920.4891:1,Illustrator,c:lvd:13223566,,o:lvd:3361444,The fables of Pilpay,76,[Bidpaï],Bilpay,a::920.236685:1.1,Twijfel. aut.,[Vishnu],[Sharma],a::920.129639:1,Twijfel. aut.,J.,Booker,a::06.7655:1.1,Uitgever,London [Londen],1818,https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/manifest,MAG-P 12.2016,"https://anet.be/record/opacuantwerpen/c:lvd:13223566/N
"
"https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/canvas/00000059/1580,503,616,457/max/0/default.jpg",Figuur (illustratie),300188975,"A raven, a fox and a serpent",,,,1,,Hoogdruk,300041391,,Jan,Punt,a::920.1548:1,Illustrator,Reinier,Vinkeles,a::920.4891:1,Illustrator,c:lvd:13223566,,o:lvd:3361444,The fables of Pilpay,99,[Bidpaï],Bilpay,a::920.236685:1.1,Twijfel. aut.,[Vishnu],[Sharma],a::920.129639:1,Twijfel. aut.,J.,Booker,a::06.7655:1.1,Uitgever,London [Londen],1818,https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/manifest,MAG-P 12.2016,"https://anet.be/record/opacuantwerpen/c:lvd:13223566/N
"
"https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/canvas/00000062/1604,521,587,447/max/0/default.jpg",Figuur (illustratie),300188975,"The rabbit, the fox, and the wolf",,,,,1,Hoogdruk,300041391,,Jan,Punt,a::920.1548:1,Illustrator,Reinier,Vinkeles,a::920.4891:1,Illustrator,c:lvd:13223566,,o:lvd:3361444,The fables of Pilpay,105,[Bidpaï],Bilpay,a::920.236685:1.1,Twijfel. aut.,[Vishnu],[Sharma],a::920.129639:1,Twijfel. aut.,J.,Booker,a::06.7655:1.1,Uitgever,London [Londen],1818,https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/manifest,MAG-P 12.2016,"https://anet.be/record/opacuantwerpen/c:lvd:13223566/N
"
"https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/canvas/00000072/1634,480,568,455/max/0/default.jpg",Figuur (illustratie),300188975,The falcon and the hen,,,1,,,Hoogdruk,300041391,,Jan,Punt,a::920.1548:1,Illustrator,Reinier,Vinkeles,a::920.4891:1,Illustrator,c:lvd:13223566,,o:lvd:3361444,The fables of Pilpay,125,[Bidpaï],Bilpay,a::920.236685:1.1,Twijfel. aut.,[Vishnu],[Sharma],a::920.129639:1,Twijfel. aut.,J.,Booker,a::06.7655:1.1,Uitgever,London [Londen],1818,https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/manifest,MAG-P 12.2016,"https://anet.be/record/opacuantwerpen/c:lvd:13223566/N
"
"https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/canvas/00000076/1606,486,585,454/max/0/default.jpg",Figuur (illustratie),300188975,"The wolf, the fox, the raven, and the camel",,,,,1,Hoogdruk,300041391,,Jan,Punt,a::920.1548:1,Illustrator,Reinier,Vinkeles,a::920.4891:1,Illustrator,c:lvd:13223566,,o:lvd:3361444,The fables of Pilpay,133,[Bidpaï],Bilpay,a::920.236685:1.1,Twijfel. aut.,[Vishnu],[Sharma],a::920.129639:1,Twijfel. aut.,J.,Booker,a::06.7655:1.1,Uitgever,London [Londen],1818,https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/manifest,MAG-P 12.2016,"https://anet.be/record/opacuantwerpen/c:lvd:13223566/N
"
"https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/canvas/00000092/615,495,590,463/max/0/default.jpg",Figuur (illustratie),300188975,"The fox, the wolf, and the raven",,,3,,1,Hoogdruk,300041391,,Jan,Punt,a::920.1548:1,Illustrator,Reinier,Vinkeles,a::920.4891:1,Illustrator,c:lvd:13223566,,o:lvd:3361444,The fables of Pilpay,164,[Bidpaï],Bilpay,a::920.236685:1.1,Twijfel. aut.,[Vishnu],[Sharma],a::920.129639:1,Twijfel. aut.,J.,Booker,a::06.7655:1.1,Uitgever,London [Londen],1818,https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/manifest,MAG-P 12.2016,"https://anet.be/record/opacuantwerpen/c:lvd:13223566/N
"
"https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/canvas/00000093/625,505,615,452/max/0/default.jpg",Figuur (illustratie),300188975,The ass and the gardener,,1,,,,Hoogdruk,300041391,,Jan,Punt,a::920.1548:1,Illustrator,Reinier,Vinkeles,a::920.4891:1,Illustrator,c:lvd:13223566,,o:lvd:3361444,The fables of Pilpay,166,[Bidpaï],Bilpay,a::920.236685:1.1,Twijfel. aut.,[Vishnu],[Sharma],a::920.129639:1,Twijfel. aut.,J.,Booker,a::06.7655:1.1,Uitgever,London [Londen],1818,https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/manifest,MAG-P 12.2016,"https://anet.be/record/opacuantwerpen/c:lvd:13223566/N
"
"https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/canvas/00000122/625,446,573,450/max/0/default.jpg",Figuur (illustratie),300188975,The man and the adder,,,,,1,Hoogdruk,300041391,,Jan,Punt,a::920.1548:1,Illustrator,Reinier,Vinkeles,a::920.4891:1,Illustrator,c:lvd:13223566,,o:lvd:3361444,The fables of Pilpay,224,[Bidpaï],Bilpay,a::920.236685:1.1,Twijfel. aut.,[Vishnu],[Sharma],a::920.129639:1,Twijfel. aut.,J.,Booker,a::06.7655:1.1,Uitgever,London [Londen],1818,https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/manifest,MAG-P 12.2016,"https://anet.be/record/opacuantwerpen/c:lvd:13223566/N
"
"https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/canvas/00000157/1663,461,565,450/max/0/default.jpg",Figuur (illustratie),300188975,The monkeys and the bears,1,,,,,Hoogdruk,300041391,,Jan,Punt,a::920.1548:1,Illustrator,Reinier,Vinkeles,a::920.4891:1,Illustrator,c:lvd:13223566,,o:lvd:3361444,The fables of Pilpay,295,[Bidpaï],Bilpay,a::920.236685:1.1,Twijfel. aut.,[Vishnu],[Sharma],a::920.129639:1,Twijfel. aut.,J.,Booker,a::06.7655:1.1,Uitgever,London [Londen],1818,https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/manifest,MAG-P 12.2016,"https://anet.be/record/opacuantwerpen/c:lvd:13223566/N
"
"https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/canvas/00000164/1683,469,559,431/max/0/default.jpg",Figuur (illustratie),300188975,The serpent and the frogs,,,,1,,Hoogdruk,300041391,,Jan,Punt,a::920.1548:1,Illustrator,Reinier,Vinkeles,a::920.4891:1,Illustrator,c:lvd:13223566,,o:lvd:3361444,The fables of Pilpay,309,[Bidpaï],Bilpay,a::920.236685:1.1,Twijfel. aut.,[Vishnu],[Sharma],a::920.129639:1,Twijfel. aut.,J.,Booker,a::06.7655:1.1,Uitgever,London [Londen],1818,https://anet.be/iiif/50561e1e853be9ec52fb87a4efc7bcef3f5abfc6/manifest,MAG-P 12.2016,"https://anet.be/record/opacuantwerpen/c:lvd:13223566/N
"
"https://anet.be/iiif/ab1978cc32c2ea0c1b6f516b0ec96a39130773f7/canvas/00000005/2008,539,1140,1671/max/0/default.jpg",Frontispice (illustraties),300083021,[Geen],,1,1,1,,Diepdruk,300041338,,Jan,Punt,a::920.1548:1,Illustrator,Reinier,Vinkeles,a::920.4891:1,Illustrator,c:lvd:13223668,,o:lvd:3361533,Fabelen,[VII],J. [Jean],"Fontaine, de la",a::920.268:1.2,Auteur,[Gerrit],Warnars,a::06.7666:1.1,Uitgever,Johannes,Allart,a::06.7666:1.1,Uitgever,Amsterdam en Harlingen,1803,https://anet.be/iiif/ab1978cc32c2ea0c1b6f516b0ec96a39130773f7/manifest,"MAG-P 13.1482, 1","https://anet.be/record/opacuantwerpen/c:lvd:13223668/N
"
"https://anet.be/iiif/ab1978cc32c2ea0c1b6f516b0ec96a39130773f7/canvas/00000011/615,470,1133,1769/max/0/default.jpg",Plaat (illustratie),300189216,De rave en de vos,,,,,1,Diepdruk,300041338,,Jan,Punt,a::920.1548:1,Illustrator,Reinier,Vinkeles,a::920.4891:1,Illustrator,c:lvd:13223668,,o:lvd:3361533,Fabelen,5,J. [Jean],"Fontaine, de la",a::920.268:1.2,Auteur,[Gerrit],Warnars,a::06.7666:1.1,Uitgever,Johannes,Allart,a::06.7666:1.1,Uitgever,Amsterdam en Harlingen,1803,https://anet.be/iiif/ab1978cc32c2ea0c1b6f516b0ec96a39130773f7/manifest,"MAG-P 13.1482, 1","https://anet.be/record/opacuantwerpen/c:lvd:13223668/N
"
"https://anet.be/iiif/ab1978cc32c2ea0c1b6f516b0ec96a39130773f7/canvas/00000021/1913,520,1111,1693/max/0/default.jpg",Plaat (illustratie),300189216,De gebrekkigen,1,,,,,Diepdruk,300041338,,Jan,Punt,a::920.1548:1,Illustrator,Reinier,Vinkeles,a::920.4891:1,Illustrator,c:lvd:13223668,,o:lvd:3361533,Fabelen,16,J. [Jean],"Fontaine, de la",a::920.268:1.2,Auteur,[Gerrit],Warnars,a::06.7666:1.1,Uitgever,Johannes,Allart,a::06.7666:1.1,Uitgever,Amsterdam en Harlingen,1803,https://anet.be/iiif/ab1978cc32c2ea0c1b6f516b0ec96a39130773f7/manifest,"MAG-P 13.1482, 1","https://anet.be/record/opacuantwerpen/c:lvd:13223668/N
"
"https://anet.be/iiif/ab1978cc32c2ea0c1b6f516b0ec96a39130773f7/canvas/00000036/2004,468,1143,1761/max/0/default.jpg",Plaat (illustratie),300189216,De roovers en de ezel,,1,,,,Diepdruk,300041338,,Jan,Punt,a::920.1548:1,Illustrator,Reinier,Vinkeles,a::920.4891:1,Illustrator,c:lvd:13223668,,o:lvd:3361533,Fabelen,32,J. [Jean],"Fontaine, de la",a::920.268:1.2,Auteur,[Gerrit],Warnars,a::06.7666:1.1,Uitgever,Johannes,Allart,a::06.7666:1.1,Uitgever,Amsterdam en Harlingen,1803,https://anet.be/iiif/ab1978cc32c2ea0c1b6f516b0ec96a39130773f7/manifest,"MAG-P 13.1482, 1","https://anet.be/record/opacuantwerpen/c:lvd:13223668/N
"
